TIMESTAMP_S,TIMESTAMP_DATE,(DATE) DATE,(TIME) TIME,(Axis 105) ASPD,(Axis 105) IQ,(Axis 105) AD4,(Axis 105) CSPD,(Axis 105) CACC,(Axis 105) UQREF,(Axis 105) UDREF
1303315460.05845,2011-04-20 16:04:20,2011-04-20,16:04:20.0584,1913.06839446108,19.3974523460411,59.5548387096774,5999.99999973231,432.998175995301,18.0452620967742,-4.20652492668622
1303315460.08345,2011-04-20 16:04:20,2011-04-20,16:04:20.0834,1909.12121070359,20.7227089442815,59.3425219941349,5999.99999973231,432.998175995301,18.0518969941349,-5.88349523460411
1303315460.10845,2011-04-20 16:04:20,2011-04-20,16:04:20.1084,1936.75149700599,19.1765762463343,59.5548387096774,5999.99999973231,432.998175995301,17.2308284457478,-4.79039589442815
1303315460.13345,2011-04-20 16:04:20,2011-04-20,16:04:20.1334,1930.17285741018,21.326814516129,59.5548387096774,5999.99999973231,432.998175995301,18.4781891495601,-4.55651576246334
1303315460.15845,2011-04-20 16:04:20,2011-04-20,16:04:20.1584,1955.61026384731,19.3974523460411,59.5548387096774,5999.99999973231,432.998175995301,18.5461968475073,-5.38256048387097
1303315460.18345,2011-04-20 16:04:20,2011-04-20,16:04:20.1834,1951.22450411677,20.9313141495601,59.5548387096774,5999.99999973231,432.998175995301,18.0518969941349,-6.59011180351906
1303315460.20845,2011-04-20 16:04:20,2011-04-20,16:04:20.2084,1979.29336639222,18.507340542522,59.5548387096774,5999.99999973231,432.998175995301,17.4846132697947,-5.27474340175953
1303315460.23345,2011-04-20 16:04:20,2011-04-20,16:04:20.2334,1976.22333458084,19.9147177419355,59.5548387096774,5999.99999973231,432.998175995301,18.0187225073314,-5.94486803519062
1303315460.25845,2011-04-20 16:04:20,2011-04-20,16:04:20.2584,1978.85479041916,20.4546370967742,59.5548387096774,5999.99999973231,432.998175995301,17.9407624633431,-5.90174120234604
1303315460.28345,2011-04-20 16:04:20,2011-04-20,16:04:20.2834,1992.88922155689,20.8246517595308,59.5548387096774,5999.99999973231,432.998175995301,18.1431268328446,-5.67117851906158
1303315460.30845,2011-04-20 16:04:20,2011-04-20,16:04:20.3084,2002.97646893713,19.8911198680352,59.5548387096774,5999.99999973231,432.998175995301,18.0817540322581,-5.86359054252199
1303315460.33345,2011-04-20 16:04:20,2011-04-20,16:04:20.3334,2019.64235591317,20.521655058651,59.5548387096774,5999.99999973231,432.998175995301,18.9940524193548,-6.23680351906158
1303315460.35845,2011-04-20 16:04:20,2011-04-20,16:04:20.3584,2096.83172717066,14.5079728739003,59.6609970674487,5999.99999973231,432.998175995301,17.5575971407625,-2.88949780058651
1303315460.38345,2011-04-20 16:04:20,2011-04-20,16:04:20.3834,2123.58486152695,12.4068181818182,59.6609970674487,5999.99999973231,432.998175995301,16.3865377565982,-2.58926869501466
1303315460.40845,2011-04-20 16:04:20,2011-04-20,16:04:20.4084,2107.35755052395,14.9487811583578,59.5548387096774,5999.99999973231,432.998175995301,17.9639846041056,-4.04562866568915
1303315460.43345,2011-04-20 16:04:20,2011-04-20,16:04:20.4334,2053.85128181138,22.447241568915,59.4486803519061,5999.99999973231,432.998175995301,19.7421370967742,-5.25483870967742
1303315460.45845,2011-04-20 16:04:20,2011-04-20,16:04:20.4584,2104.72609468563,16.8573771994135,59.5548387096774,5999.99999973231,432.998175995301,18.1082936217009,-5.6081469941349
1303315460.48345,2011-04-20 16:04:20,2011-04-20,16:04:20.4834,2069.64001684132,22.5076521260997,59.5548387096774,5999.99999973231,432.998175995301,19.9843108504399,-5.59487719941349
1303315460.50845,2011-04-20 16:04:20,2011-04-20,16:04:20.5084,2117.44479790419,17.6653684017595,59.4486803519061,5999.99999973231,432.998175995301,18.3985703812317,-5.4008064516129
1303315460.53345,2011-04-20 16:04:20,2011-04-20,16:04:20.5334,2089.8145116018,22.9078720674487,59.3425219941349,5999.99999973231,432.998175995301,19.9229380498534,-5.60317082111437
1303315460.55845,2011-04-20 16:04:20,2011-04-20,16:04:20.5584,2122.26913360778,19.3002291055718,59.5548387096774,5999.99999973231,432.998175995301,19.0040047653959,-6.50385813782991
1303315460.58345,2011-04-20 16:04:20,2011-04-20,16:04:20.5834,2115.69049401198,22.04607771261,59.5548387096774,5999.99999973231,432.998175995301,19.825073313783,-5.69937683284457
1303315460.60845,2011-04-20 16:04:20,2011-04-20,16:04:20.6084,2142.00505239521,20.2837884897361,59.3425219941349,5999.99999973231,432.998175995301,19.7985337243402,-6.07093108504399
1303315460.63345,2011-04-20 16:04:20,2011-04-20,16:04:20.6334,2134.54926085329,21.7062683284457,59.5548387096774,5999.99999973231,432.998175995301,19.5182093108504,-7.49909274193548
1303315460.65845,2011-04-20 16:04:20,2011-04-20,16:04:20.6584,2161.74097118263,20.5131598240469,59.5548387096774,5999.99999973231,432.998175995301,19.1167980205279,-5.49535373900293
1303315460.68345,2011-04-20 16:04:20,2011-04-20,16:04:20.6834,2155.16233158683,23.3911565249267,59.4486803519061,5999.99999973231,432.998175995301,20.400650659824,-5.51359970674487
1303315460.70845,2011-04-20 16:04:20,2011-04-20,16:04:20.7084,2179.72258607784,20.8284274193548,59.5548387096774,5999.99999973231,432.998175995301,19.9577712609971,-5.835392228739
1303315460.73345,2011-04-20 16:04:20,2011-04-20,16:04:20.7334,2176.65255426647,22.8068731671554,59.3425219941349,5999.99999973231,432.998175995301,20.6793163489736,-6.49224706744868
1303315460.75845,2011-04-20 16:04:20,2011-04-20,16:04:20.7584,2202.52853667665,20.3687408357771,59.5548387096774,5999.99999973231,432.998175995301,20.5532532991202,-6.47565982404692
1303315460.78345,2011-04-20 16:04:20,2011-04-20,16:04:20.7834,2200.77423278443,21.8761730205279,59.3425219941349,5999.99999973231,432.998175995301,20.6842925219941,-6.64484970674487
1303315460.80945,2011-04-20 16:04:20,2011-04-20,16:04:20.8094,2216.56296781437,20.1488086510264,59.5548387096774,5999.99999973231,432.998175995301,20.0191440615836,-7.4426961143695
1303315460.83445,2011-04-20 16:04:20,2011-04-20,16:04:20.8344,2223.14160741018,21.0729013929619,59.5548387096774,5999.99999973231,432.998175995301,20.1999450146628,-7.41283907624633
1303315460.85945,2011-04-20 16:04:20,2011-04-20,16:04:20.8594,2253.4033495509,19.8203262463343,59.3425219941349,5999.99999973231,432.998175995301,20.5117851906158,-6.20528775659824
1303315460.88445,2011-04-20 16:04:20,2011-04-20,16:04:20.8844,2256.03480538922,19.9128299120235,59.5548387096774,5999.99999973231,432.998175995301,19.8283907624633,-6.95171370967742
1303315460.90945,2011-04-20 16:04:20,2011-04-20,16:04:20.9094,2273.13926833832,20.0997250733138,59.5548387096774,5999.99999973231,432.998175995301,19.438590542522,-5.81382881231672
1303315460.93445,2011-04-20 16:04:20,2011-04-20,16:04:20.9344,2270.94638847305,21.1965542521994,59.3425219941349,5999.99999973231,432.998175995301,20.6212609970674,-6.72944464809384
1303315460.95945,2011-04-20 16:04:20,2011-04-20,16:04:20.9594,2295.06806699102,21.0398643695015,59.5548387096774,5999.99999973231,432.998175995301,20.6478005865103,-5.29298936950147
1303315460.98445,2011-04-20 16:04:20,2011-04-20,16:04:20.9844,2288.48942739521,21.6590725806452,59.5548387096774,5999.99999973231,432.998175995301,20.5267137096774,-7.25360153958944
1303315461.00945,2011-04-20 16:04:21,2011-04-20,16:04:21.0094,2316.55828967066,20.6622983870968,59.4486803519061,5999.99999973231,432.998175995301,20.8551411290323,-5.24986253665689
1303315461.03445,2011-04-20 16:04:21,2011-04-20,16:04:21.0344,2309.97965007485,21.9894428152493,59.3425219941349,5999.99999973231,432.998175995301,21.1006323313783,-6.97493585043988
1303315461.05945,2011-04-20 16:04:21,2011-04-20,16:04:21.0594,2337.60993637725,19.9449230205279,59.4486803519061,5999.99999973231,432.998175995301,19.9776759530792,-6.04770894428152
1303315461.08445,2011-04-20 16:04:21,2011-04-20,16:04:21.0844,2330.59272080838,22.1584035923754,59.5548387096774,5999.99999973231,432.998175995301,21.5003848973607,-5.78397177419355
1303315461.10945,2011-04-20 16:04:21,2011-04-20,16:04:21.1094,2358.22300711078,20.037426686217,59.5548387096774,5999.99999973231,432.998175995301,21.5053610703812,-6.49224706744868
1303315461.13445,2011-04-20 16:04:21,2011-04-20,16:04:21.1344,2352.08294348802,21.5354197214076,59.5548387096774,5999.99999973231,432.998175995301,21.0259897360704,-7.50572763929619
1303315461.15945,2011-04-20 16:04:21,2011-04-20,16:04:21.1594,2379.27465381737,20.0534732404692,59.5548387096774,5999.99999973231,432.998175995301,21.578344941349,-5.98467741935484
1303315461.18445,2011-04-20 16:04:21,2011-04-20,16:04:21.1844,2371.81886227545,22.6067631964809,59.4486803519061,5999.99999973231,432.998175995301,20.626237170088,-6.90029325513196
1303315461.20945,2011-04-20 16:04:21,2011-04-20,16:04:21.2094,2401.64202844311,20.4518053519062,59.4486803519061,5999.99999973231,432.998175995301,20.4819281524927,-6.36950146627566
1303315461.23445,2011-04-20 16:04:21,2011-04-20,16:04:21.2344,2392.87050898204,22.7332478005865,59.4486803519061,5999.99999973231,432.998175995301,20.8634347507331,-6.99318181818182
1303315461.25945,2011-04-20 16:04:21,2011-04-20,16:04:21.2594,2422.25509917665,20.2516953812317,59.5548387096774,5999.99999973231,432.998175995301,20.6113086510264,-6.90526942815249
1303315461.28445,2011-04-20 16:04:21,2011-04-20,16:04:21.2844,2415.23788360778,22.0885538856305,59.4486803519061,5999.99999973231,432.998175995301,21.4821389296188,-8.05974156891496
1303315461.30945,2011-04-20 16:04:21,2011-04-20,16:04:21.3094,2442.42959393713,19.6400384897361,59.3425219941349,5999.99999973231,432.998175995301,22.5669446480938,-7.11592741935484
1303315461.33445,2011-04-20 16:04:21,2011-04-20,16:04:21.3344,2438.92098615269,22.4264754398827,59.5548387096774,5999.99999973231,432.998175995301,22.2551044721408,-6.07093108504399
1303315461.35945,2011-04-20 16:04:21,2011-04-20,16:04:21.3594,2469.18272829341,20.9313141495601,59.5548387096774,5999.99999973231,432.998175995301,21.4307184750733,-6.18372434017595
1303315461.38445,2011-04-20 16:04:21,2011-04-20,16:04:21.3844,2456.46402507485,21.2201521260997,59.5548387096774,5999.99999973231,432.998175995301,21.4174486803519,-6.95005498533724
1303315461.40945,2011-04-20 16:04:21,2011-04-20,16:04:21.4094,2491.98867889222,19.8986711876833,59.3425219941349,5999.99999973231,432.998175995301,21.9664864369501,-5.42236986803519
1303315461.43445,2011-04-20 16:04:21,2011-04-20,16:04:21.4344,2483.65573540419,22.1357496334311,59.4486803519061,5999.99999973231,432.998175995301,21.7475348240469,-8.08462243401759
1303315461.45945,2011-04-20 16:04:21,2011-04-20,16:04:21.4594,2513.0403255988,20.1676869501466,59.5548387096774,5999.99999973231,432.998175995301,22.3015487536657,-5.44393328445748
1303315461.48445,2011-04-20 16:04:21,2011-04-20,16:04:21.4844,2505.14595808383,22.0876099706745,59.3425219941349,5999.99999973231,432.998175995301,21.757487170088,-8.03651942815249
1303315461.50945,2011-04-20 16:04:21,2011-04-20,16:04:21.5094,2536.28485217066,20.2375366568915,59.3425219941349,5999.99999973231,432.998175995301,22.2783266129032,-5.11218841642229
1303315461.53445,2011-04-20 16:04:21,2011-04-20,16:04:21.5344,2527.95190868263,20.9124358504399,59.5548387096774,5999.99999973231,432.998175995301,23.0429985337243,-7.50904508797654
1303315461.55945,2011-04-20 16:04:21,2011-04-20,16:04:21.5594,2559.09080276946,20.0714076246334,59.4486803519061,5999.99999973231,432.998175995301,21.5816623900293,-7.03299120234604
1303315461.58445,2011-04-20 16:04:21,2011-04-20,16:04:21.5844,2549.44213136228,22.1942723607038,59.4486803519061,5999.99999973231,432.998175995301,22.1273826979472,-7.17066532258064
1303315461.60945,2011-04-20 16:04:21,2011-04-20,16:04:21.6094,2577.94956961078,20.2186583577713,59.5548387096774,5999.99999973231,432.998175995301,22.5287939882698,-5.28801319648094
1303315461.63445,2011-04-20 16:04:21,2011-04-20,16:04:21.6344,2570.49377806886,22.1093200146628,59.2363636363636,5999.99999973231,432.998175995301,23.0695381231672,-6.03443914956012
1303315461.65945,2011-04-20 16:04:21,2011-04-20,16:04:21.6594,2586.72108907186,19.6466458944282,59.3425219941349,5999.99999973231,432.998175995301,23.0612445014663,-7.55217192082111
1303315461.68445,2011-04-20 16:04:21,2011-04-20,16:04:21.6844,2587.15966504491,21.9016587243402,59.2363636363636,5999.99999973231,432.998175995301,23.6368218475073,-7.31331561583578
1303315461.70945,2011-04-20 16:04:21,2011-04-20,16:04:21.7094,2621.36859094311,20.1072763929619,59.5548387096774,5999.99999973231,432.998175995301,22.8356579912023,-6.01951063049853
1303315461.73445,2011-04-20 16:04:21,2011-04-20,16:04:21.7344,2604.26412799401,21.3051044721408,59.5548387096774,5999.99999973231,432.998175995301,22.9152767595308,-6.61665139296188
1303315461.75945,2011-04-20 16:04:21,2011-04-20,16:04:21.7594,2627.07007859281,22.450073313783,59.4486803519061,5999.99999973231,432.998175995301,22.4475164956012,-8.18248717008798
1303315461.78445,2011-04-20 16:04:21,2011-04-20,16:04:21.7844,2627.07007859281,21.9469666422287,59.5548387096774,5999.99999973231,432.998175995301,22.7991660557185,-5.75577346041056
1303315461.80945,2011-04-20 16:04:21,2011-04-20,16:04:21.8094,2667.85764408683,20.115771627566,59.3425219941349,5999.99999973231,432.998175995301,22.4392228739003,-6.76096041055718
1303315461.83445,2011-04-20 16:04:21,2011-04-20,16:04:21.8344,2657.33182073353,21.0483596041056,59.5548387096774,5999.99999973231,432.998175995301,23.8076704545455,-6.33798570381232
1303315461.85945,2011-04-20 16:04:21,2011-04-20,16:04:21.8594,2685.83925898204,22.3896627565982,59.4486803519061,5999.99999973231,432.998175995301,22.1340175953079,-6.5320564516129
1303315461.88445,2011-04-20 16:04:21,2011-04-20,16:04:21.8844,2677.06773952096,21.4089351173021,59.3425219941349,5999.99999973231,432.998175995301,24.0183284457478,-7.84078995601173
1303315461.90945,2011-04-20 16:04:21,2011-04-20,16:04:21.9094,2695.04935441617,19.6504215542522,59.3425219941349,5999.99999973231,432.998175995301,24.6486436950147,-7.62847324046921
1303315461.93445,2011-04-20 16:04:21,2011-04-20,16:04:21.9344,2693.73362649701,19.8920637829912,59.4486803519061,5999.99999973231,432.998175995301,24.1842008797654,-7.89386913489736
1303315461.95945,2011-04-20 16:04:21,2011-04-20,16:04:21.9594,2704.69802582335,23.5299120234604,59.3425219941349,5999.99999973231,432.998175995301,22.5752382697947,-6.67636546920821
1303315461.98445,2011-04-20 16:04:21,2011-04-20,16:04:21.9844,2734.95976796407,19.7655791788856,59.2363636363636,5999.99999973231,432.998175995301,24.5872708944281,-7.16237170087976
1303315462.00945,2011-04-20 16:04:22,2011-04-20,16:04:22.0094,2723.55679266467,20.3253207478006,59.3425219941349,5999.99999973231,432.998175995301,23.0944189882698,-6.98322947214076
1303315462.03445,2011-04-20 16:04:22,2011-04-20,16:04:22.0344,2756.01141467066,21.4297012463343,59.4486803519061,5999.99999973231,432.998175995301,23.0347049120235,-7.70145711143695
1303315462.05945,2011-04-20 16:04:22,2011-04-20,16:04:22.0594,2745.92416729042,22.1904967008798,59.5548387096774,5999.99999973231,432.998175995301,23.6965359237537,-5.89676502932551
1303315462.08445,2011-04-20 16:04:22,2011-04-20,16:04:22.0844,2780.13309318862,19.792008797654,59.5548387096774,5999.99999973231,432.998175995301,24.7946114369501,-6.88204728739003
1303315462.10945,2011-04-20 16:04:22,2011-04-20,16:04:22.1094,2765.66008607784,21.7119318181818,59.5548387096774,5999.99999973231,432.998175995301,24.3799303519062,-7.22374450146627
1303315462.13445,2011-04-20 16:04:22,2011-04-20,16:04:22.1344,2797.23755613772,19.7249908357771,59.5548387096774,5999.99999973231,432.998175995301,25.3950696480938,-8.36494684750733
1303315462.15945,2011-04-20 16:04:22,2011-04-20,16:04:22.1594,2810.8334113024,21.0209860703812,59.5548387096774,5999.99999973231,432.998175995301,23.9221224340176,-6.9185392228739
1303315462.18445,2011-04-20 16:04:22,2011-04-20,16:04:22.1844,2820.48208270958,19.3747983870968,59.5548387096774,5999.99999973231,432.998175995301,25.5028867302053,-7.72136180351906
1303315462.20945,2011-04-20 16:04:22,2011-04-20,16:04:22.2094,2809.07910741018,22.4189241202346,59.4486803519061,5999.99999973231,432.998175995301,24.1477089442815,-5.89676502932551
1303315462.23445,2011-04-20 16:04:22,2011-04-20,16:04:22.2344,2815.21917103293,22.853125,59.3425219941349,5999.99999973231,432.998175995301,24.2638196480938,-7.89386913489736
1303315462.25945,2011-04-20 16:04:22,2011-04-20,16:04:22.2594,2828.8150261976,24.0037573313783,59.4486803519061,5999.99999973231,432.998175995301,23.0595857771261,-7.00479288856305
1303315462.28445,2011-04-20 16:04:22,2011-04-20,16:04:22.2844,2865.21683196108,20.2979472140762,59.3425219941349,5999.99999973231,432.998175995301,24.4695014662757,-8.7398185483871
1303315462.30945,2011-04-20 16:04:22,2011-04-20,16:04:22.3094,2870.04116766467,20.6585227272727,59.3425219941349,5999.99999973231,432.998175995301,24.651961143695,-6.93844391495601
1303315462.33445,2011-04-20 16:04:22,2011-04-20,16:04:22.3344,2859.07676833832,23.0579545454545,59.4486803519061,5999.99999973231,432.998175995301,24.2903592375367,-8.64029508797654
1303315462.35945,2011-04-20 16:04:22,2011-04-20,16:04:22.3594,2873.11119947605,22.7219208211144,59.4486803519061,5999.99999973231,432.998175995301,24.3732954545455,-7.71804435483871
1303315462.38445,2011-04-20 16:04:22,2011-04-20,16:04:22.3844,2907.32012537425,21.3117118768328,59.5548387096774,5999.99999973231,432.998175995301,25.670417888563,-8.18248717008798
1303315462.40945,2011-04-20 16:04:22,2011-04-20,16:04:22.4094,2891.53139034431,21.8931634897361,59.2363636363636,5999.99999973231,432.998175995301,24.3965175953079,-7.41118035190616
1303315462.43445,2011-04-20 16:04:22,2011-04-20,16:04:22.4344,2928.81034805389,21.3013288123167,59.3425219941349,5999.99999973231,432.998175995301,24.8692540322581,-8.08296370967742
1303315462.45945,2011-04-20 16:04:22,2011-04-20,16:04:22.4594,2914.77591691617,21.8365285923754,59.4486803519061,5999.99999973231,432.998175995301,25.010245601173,-6.25339076246334
1303315462.48445,2011-04-20 16:04:22,2011-04-20,16:04:22.4844,2952.93202657186,20.4810667155425,59.3425219941349,5999.99999973231,432.998175995301,25.5858229472141,-9.1744043255132
1303315462.50945,2011-04-20 16:04:22,2011-04-20,16:04:22.5094,2935.82756362275,24.4360703812317,59.3425219941349,5999.99999973231,432.998175995301,23.6633614369501,-7.77278225806451
1303315462.53445,2011-04-20 16:04:22,2011-04-20,16:04:22.5344,2966.96645770958,20.6084952346041,59.4486803519061,5999.99999973231,432.998175995301,26.0734879032258,-7.78273460410557
1303315462.55945,2011-04-20 16:04:22,2011-04-20,16:04:22.5594,2954.68633046407,22.3613453079179,59.2363636363636,5999.99999973231,432.998175995301,25.0683009530792,-6.22353372434018
1303315462.58445,2011-04-20 16:04:22,2011-04-20,16:04:22.5844,2963.0192739521,22.3745601173021,59.4486803519061,5999.99999973231,432.998175995301,26.1829637096774,-7.02469758064516
1303315462.60945,2011-04-20 16:04:22,2011-04-20,16:04:22.6094,2976.17655314371,22.0545729472141,59.2363636363636,5999.99999973231,432.998175995301,25.7317906891496,-7.33653775659824
1303315462.63445,2011-04-20 16:04:22,2011-04-20,16:04:22.6344,3007.75402320359,20.7161015395894,59.5548387096774,5999.99999973231,432.998175995301,26.9957386363636,-7.61686217008798
1303315462.65945,2011-04-20 16:04:22,2011-04-20,16:04:22.6594,3021.34987836826,19.7249908357771,59.3425219941349,5999.99999973231,432.998175995301,25.7019336510264,-6.03278042521994
1303315462.68445,2011-04-20 16:04:22,2011-04-20,16:04:22.6844,3036.70003742515,19.8543071847507,59.5548387096774,5999.99999973231,432.998175995301,27.0620876099707,-7.0495784457478
1303315462.70945,2011-04-20 16:04:22,2011-04-20,16:04:22.7094,3020.0341504491,24.1302419354839,59.2363636363636,5999.99999973231,432.998175995301,25.1097690615836,-7.60359237536657
1303315462.73445,2011-04-20 16:04:22,2011-04-20,16:04:22.7344,3050.73446856287,22.2301411290323,59.4486803519061,5999.99999973231,432.998175995301,25.4829820381232,-8.85095307917888
1303315462.75945,2011-04-20 16:04:22,2011-04-20,16:04:22.7594,3038.45434131737,23.3449046920821,59.4486803519061,5999.99999973231,432.998175995301,24.8161748533724,-7.84078995601173
1303315462.78445,2011-04-20 16:04:22,2011-04-20,16:04:22.7844,3077.48760291916,20.44142228739,59.2363636363636,5999.99999973231,432.998175995301,27.7952437683284,-7.01308651026393
1303315462.80945,2011-04-20 16:04:22,2011-04-20,16:04:22.8094,3063.01459580838,24.3633889296188,59.4486803519061,5999.99999973231,432.998175995301,23.6567265395894,-8.46944648093842
1303315462.83445,2011-04-20 16:04:22,2011-04-20,16:04:22.8344,3096.34636976048,21.0483596041056,59.4486803519061,5999.99999973231,432.998175995301,28.2978372434018,-8.55570014662757
1303315462.85945,2011-04-20 16:04:22,2011-04-20,16:04:22.8594,3085.38197043413,22.9796096041056,59.3425219941349,5999.99999973231,432.998175995301,24.2389387829912,-7.8291788856305
1303315462.88445,2011-04-20 16:04:22,2011-04-20,16:04:22.8844,3117.83659244012,20.7283724340176,59.3425219941349,5999.99999973231,432.998175995301,28.4371700879765,-8.20239186217009
1303315462.90945,2011-04-20 16:04:22,2011-04-20,16:04:22.9094,3100.73212949102,24.2897635630499,59.4486803519061,5999.99999973231,432.998175995301,23.7330278592375,-8.77962793255132
1303315462.93445,2011-04-20 16:04:22,2011-04-20,16:04:22.9344,3140.64254303892,20.1582478005865,59.5548387096774,5999.99999973231,432.998175995301,28.4686858504399,-6.89199963343108
1303315462.95945,2011-04-20 16:04:22,2011-04-20,16:04:22.9594,3127.48526384731,23.172168255132,59.4486803519061,5999.99999973231,432.998175995301,26.8182551319648,-8.47608137829912
1303315462.98445,2011-04-20 16:04:22,2011-04-20,16:04:22.9844,3157.74700598802,22.1187591642229,59.3425219941349,5999.99999973231,432.998175995301,25.4481488269795,-9.16942815249267
1303315463.00945,2011-04-20 16:04:23,2011-04-20,16:04:23.0094,3144.58972679641,23.012646627566,59.2363636363636,5999.99999973231,432.998175995301,26.6955095307918,-8.52252565982405
1303315463.03445,2011-04-20 16:04:23,2011-04-20,16:04:23.0344,3183.6229883982,20.681176686217,59.2363636363636,5999.99999973231,432.998175995301,27.1052144428152,-7.19388746334311
1303315463.05945,2011-04-20 16:04:23,2011-04-20,16:04:23.0594,3166.5185254491,22.0649560117302,59.2363636363636,5999.99999973231,432.998175995301,27.5879032258065,-7.45928335777126
1303315463.08445,2011-04-20 16:04:23,2011-04-20,16:04:23.0844,3175.72862088323,24.2869318181818,59.3425219941349,5999.99999973231,432.998175995301,26.4782166422287,-9.46633980938416
1303315463.10945,2011-04-20 16:04:23,2011-04-20,16:04:23.1094,3191.51735591317,22.3991019061584,59.2363636363636,5999.99999973231,432.998175995301,27.9743859970674,-7.55383064516129
1303315463.13445,2011-04-20 16:04:23,2011-04-20,16:04:23.1344,3223.97197791916,20.7859512463343,59.2363636363636,5999.99999973231,432.998175995301,27.4452529325513,-6.20694648093842
1303315463.15945,2011-04-20 16:04:23,2011-04-20,16:04:23.1594,3230.98919348802,21.7836693548387,59.3425219941349,5999.99999973231,432.998175995301,26.6192082111437,-8.10618585043988
1303315463.18445,2011-04-20 16:04:23,2011-04-20,16:04:23.1844,3245.90077657186,20.9398093841642,59.2363636363636,5999.99999973231,432.998175995301,27.0139846041056,-8.097892228739
1303315463.20945,2011-04-20 16:04:23,2011-04-20,16:04:23.2094,3229.23488959581,24.1557276392962,59.3425219941349,5999.99999973231,432.998175995301,26.4533357771261,-9.82130681818182
1303315463.23445,2011-04-20 16:04:23,2011-04-20,16:04:23.2344,3263.88239146707,20.8633522727273,59.4486803519061,5999.99999973231,432.998175995301,27.4717925219941,-8.14267778592375
1303315463.25945,2011-04-20 16:04:23,2011-04-20,16:04:23.2594,3248.97080838323,22.7615652492669,59.4486803519061,5999.99999973231,432.998175995301,28.0772269061584,-8.25215359237537
1303315463.28445,2011-04-20 16:04:23,2011-04-20,16:04:23.2844,3261.6895116018,22.0602364369501,59.4486803519061,5999.99999973231,432.998175995301,28.6411931818182,-7.87894061583578
1303315463.30945,2011-04-20 16:04:23,2011-04-20,16:04:23.3094,3292.38982971557,21.3749541788856,59.4486803519061,5999.99999973231,432.998175995301,26.5959860703812,-8.12111436950146
1303315463.33445,2011-04-20 16:04:23,2011-04-20,16:04:23.3344,3306.86283682635,22.8974890029326,59.3425219941349,5999.99999973231,432.998175995301,26.6656524926686,-8.66683467741935
1303315463.35945,2011-04-20 16:04:23,2011-04-20,16:04:23.3594,3294.58270958084,22.8663398093842,59.4486803519061,5999.99999973231,432.998175995301,28.8551686217009,-7.87894061583578
1303315463.38445,2011-04-20 16:04:23,2011-04-20,16:04:23.3844,3330.98451534431,22.6246975806452,59.4486803519061,5999.99999973231,432.998175995301,26.6258431085044,-9.01848423753666
1303315463.40945,2011-04-20 16:04:23,2011-04-20,16:04:23.4094,3313.0029004491,22.8191440615836,59.2363636363636,5999.99999973231,432.998175995301,28.4487811583578,-8.10120967741935
1303315463.43445,2011-04-20 16:04:23,2011-04-20,16:04:23.4344,3348.96613023952,22.1008247800587,59.4486803519061,5999.99999973231,432.998175995301,27.9942906891496,-8.46944648093842
1303315463.45945,2011-04-20 16:04:23,2011-04-20,16:04:23.4594,3335.37027507485,24.5125274926686,59.3425219941349,5999.99999973231,432.998175995301,27.1914681085044,-10.2044721407625
1303315463.48445,2011-04-20 16:04:23,2011-04-20,16:04:23.4844,3366.50916916168,21.9403592375367,59.2363636363636,5999.99999973231,432.998175995301,27.5663398093842,-8.78128665689149
1303315463.50945,2011-04-20 16:04:23,2011-04-20,16:04:23.5094,3357.7376497006,22.3311400293255,59.4486803519061,5999.99999973231,432.998175995301,28.6942723607038,-8.47442265395894
1303315463.53445,2011-04-20 16:04:23,2011-04-20,16:04:23.5344,3389.31511976048,20.7179893695015,59.2363636363636,5999.99999973231,432.998175995301,28.6328995601173,-7.13583211143695
1303315463.55945,2011-04-20 16:04:23,2011-04-20,16:04:23.5594,3377.91214446108,22.1414131231672,59.4486803519061,5999.99999973231,432.998175995301,29.1835960410557,-7.34317265395894
1303315463.58445,2011-04-20 16:04:23,2011-04-20,16:04:23.5844,3385.36793600299,22.5803335777126,59.4486803519061,5999.99999973231,432.998175995301,28.5366935483871,-8.61873167155425
1303315463.60945,2011-04-20 16:04:23,2011-04-20,16:04:23.6094,3398.08663922156,21.8440799120235,59.4486803519061,5999.99999973231,432.998175995301,29.1305168621701,-7.90216275659824
1303315463.63445,2011-04-20 16:04:23,2011-04-20,16:04:23.6344,3435.36559693114,21.5203170821114,59.2363636363636,5999.99999973231,432.998175995301,28.9447397360704,-8.20570931085044
1303315463.65945,2011-04-20 16:04:23,2011-04-20,16:04:23.6594,3443.25996444611,22.9607313049853,59.3425219941349,5999.99999973231,432.998175995301,27.8931085043988,-8.3467008797654
1303315463.68445,2011-04-20 16:04:23,2011-04-20,16:04:23.6844,3455.10151571856,22.9154233870968,59.3425219941349,5999.99999973231,432.998175995301,27.4717925219941,-9.09644428152493
1303315463.70945,2011-04-20 16:04:23,2011-04-20,16:04:23.7094,3438.87420471557,23.0655058651026,59.2363636363636,5999.99999973231,432.998175995301,28.9165414222874,-9.11137280058651
1303315463.73445,2011-04-20 16:04:23,2011-04-20,16:04:23.7344,3473.52170658683,21.1531341642229,59.4486803519061,5999.99999973231,432.998175995301,29.1189057917889,-7.8358137829912
1303315463.75945,2011-04-20 16:04:23,2011-04-20,16:04:23.7594,3461.24157934132,23.2948771994135,59.2363636363636,5999.99999973231,432.998175995301,27.715625,-10.0269886363636
